dow,lake_name,acre,utm_x,utm_y,county,county_name,inspect,zm2019,ss2019,ew2019
15032200,unnamed,14,321197,5228468,15,clearwater,0,0,0,0
15037300,unnamed,14,309300,5233985,15,clearwater,0,0,0,0
15038300,unnamed,14,310398,5228510,15,clearwater,0,0,0,0
16012500,ditty,14,700353,5322927,16,cook,0,0,0,0
16012900,unnamed,14,697007,5320701,16,cook,0,0,0,0
16029600,rug,14,678636,5316385,16,cook,0,0,0,0
16031300,creeper,14,677409,5320501,16,cook,0,0,0,0
16041600,unnamed,14,673530,5325122,16,cook,0,0,0,0
16044400,unnamed,14,673221,5317588,16,cook,0,0,0,0
16044700,unnamed,14,670092,5325842,16,cook,0,0,0,0
16045100,trip,14,668249,5326345,16,cook,0,0,0,0
16046600,oberg,14,666943,5277867,16,cook,0,0,0,0
16051000,sniff,14,662646,5313846,16,cook,0,0,0,0
16053900,jester,14,663253,5323249,16,cook,0,0,0,0
16057300,fetters,14,660728,5317704,16,cook,0,0,0,0
16059200,pellet,14,657814,5328952,16,cook,0,0,0,0
16059500,pogo,14,664472,5329608,16,cook,0,0,0,0
16060700,unnamed,14,662637,5326668,16,cook,0,0,0,0
16061100,shadow,14,660225,5339912,16,cook,0,0,0,0
16064100,pancake,14,655753,5284225,16,cook,0,0,0,0
16075400,unnamed,14,654307,5325340,16,cook,0,0,0,0
16079000,chip,14,651474,5326488,16,cook,0,0,0,0
16079600,unnamed,14,653692,5338508,16,cook,0,0,0,0
16080000,unnamed,14,647565,5336639,16,cook,0,0,0,0
16086300,unnamed,14,712287,5308387,16,cook,0,0,0,0
16087900,unnamed,14,714180,5323119,16,cook,0,0,0,0
18000500,bullhead,14,434957,5120455,18,crow wing,0,0,0,0
18001700,spring,14,435042,5113289,18,crow wing,0,0,0,0
18003600,bass,14,433215,5140389,18,crow wing,0,0,0,0
18006300,unnamed,14,433524,5146666,18,crow wing,0,0,0,0
18014900,hampton,14,406300,5114361,18,crow wing,0,0,0,0
18023300,green,14,412459,5144448,18,crow wing,0,0,0,0
18027900,little beaver,14,411795,5168384,18,crow wing,0,0,0,0
18067100,unnamed,14,418136,5183837,18,crow wing,0,0,0,0
19004900,unnamed,14,494389,4969710,19,dakota,0,0,0,0
19007500,schultz,14,489822,4959033,19,dakota,0,0,0,1
19034200,unnamed,14,492902,4947925,19,dakota,0,0,0,0
2007900,unnamed,14,481659,4989565,2,anoka,0,0,0,0
21033200,unnamed,14,286369,5099384,21,douglas,0,0,0,0
21044100,unnamed,14,314432,5088928,21,douglas,0,0,0,0
27004100,edina mill pond,14,472798,4973570,27,hennepin,0,0,0,0
27007500,school,14,462447,4966953,27,hennepin,0,0,0,0
29001200,spring,14,370936,5201843,29,hubbard,0,0,0,0
29012500,4th little gulch,14,357824,5226751,29,hubbard,0,0,0,0
29013300,unnamed,14,359223,5240323,29,hubbard,0,0,0,0
29020400,unnamed,14,350296,5217915,29,hubbard,0,0,0,0
29021400,unnamed,14,353115,5215184,29,hubbard,0,0,0,0
29026400,unnamed,14,341424,5209444,29,hubbard,0,0,0,0
29029400,demning,14,335779,5226369,29,hubbard,0,0,0,0
29036400,unnamed,14,367695,5211506,29,hubbard,0,0,0,0
29042600,unnamed,14,360131,5227568,29,hubbard,0,0,0,0
3000900,little long,14,333472,5188737,3,becker,0,0,0,0
3001400,unnamed,14,334005,5198649,3,becker,0,0,0,0
30019200,unnamed,14,470571,5053020,30,isanti,0,0,0,0
3003800,unnamed,14,330412,5219803,3,becker,0,0,0,0
3005900,section ten,14,320977,5193806,3,becker,0,0,0,0
3042300,unnamed,14,278536,5197537,3,becker,0,0,0,0
3053500,berseth,14,272286,5188658,3,becker,0,0,0,0
31003000,unnamed,14,492719,5229133,31,itasca,0,0,0,0
31008500,bullhead,14,482937,5217833,31,itasca,0,0,0,0
31009100,unnamed,14,476666,5236085,31,itasca,0,0,0,0
31016300,unnamed,14,483558,5292435,31,itasca,0,0,0,0
31018700,little tank,14,477981,5297661,31,itasca,0,0,0,0
31020200,mckinley,14,467810,5223444,31,itasca,0,0,0,0
31022400,moonshine,14,468101,5242544,31,itasca,0,0,0,0
31022900,unnamed,14,469765,5246256,31,itasca,0,0,0,0
31024400,unnamed,14,469697,5262300,31,itasca,0,0,0,0
31024800,unnamed,14,471387,5261314,31,itasca,0,0,0,0
31026900,stumple,14,474928,5270672,31,itasca,0,0,0,0
31029700,rainbow,14,471762,5278941,31,itasca,0,0,0,0
31032600,unnamed,14,466149,5301801,31,itasca,0,0,0,0
31032700,spring,14,469397,5301945,31,itasca,0,0,0,0
31036200,unnamed,14,465297,5222006,31,itasca,0,0,0,0
31042700,wilson,14,465926,5263024,31,itasca,0,0,0,0
31049100,second chain,14,459821,5267645,31,itasca,0,0,0,0
31049400,george,14,458708,5268276,31,itasca,0,0,0,0
31054800,unnamed,14,452761,5216504,31,itasca,0,0,0,0
31064000,balloon,14,449405,5259169,31,itasca,0,0,0,0
31068300,little mckewen,14,453942,5266765,31,itasca,0,0,0,0
31075700,zimmy,14,444093,5261144,31,itasca,0,0,0,0
31079000,north ackerman,14,435969,5277090,31,itasca,0,0,0,0
31087200,unnamed,14,414780,5262875,31,itasca,0,0,0,0
31087300,unnamed,14,414619,5273433,31,itasca,0,0,0,0
31088900,glove,14,417582,5293706,31,itasca,0,0,0,0
31089700,little moose,14,412747,5299504,31,itasca,0,0,0,0
31090300,hale,14,412147,5264582,31,itasca,0,0,0,0
31096700,barrett,14,463817,5302332,31,itasca,0,0,0,0
3111300,iron corner,14,335437,5224104,3,becker,0,0,0,0
34012700,unnamed,14,348705,5006569,34,kandiyohi,0,0,0,0
34012900,unnamed,14,346795,5006243,34,kandiyohi,0,0,0,0
38000600,edge,14,647234,5313707,38,lake,0,0,0,0
38005200,unnamed,14,645102,5278529,38,lake,0,0,0,0
38008600,sova,14,646529,5315011,38,lake,0,0,0,0
38008700,redstart,14,645509,5314594,38,lake,0,0,0,0
38009200,scotch,14,639439,5315227,38,lake,0,0,0,0
38012400,rapture,14,646073,5322708,38,lake,0,0,0,0
38012500,median,14,645595,5321278,38,lake,0,0,0,0
38015000,panhandle,14,644050,5317247,38,lake,0,0,0,0
38019600,calico,14,640349,5327142,38,lake,0,0,0,0
38027600,unnamed,14,633331,5295468,38,lake,0,0,0,0
38028200,orchid,14,634067,5292698,38,lake,0,0,0,0
38034200,unnamed,14,634581,5309999,38,lake,0,0,0,0
38035200,unnamed,14,635732,5323438,38,lake,0,0,0,0
38037400,unnamed,14,636370,5317610,38,lake,0,0,0,0
38045000,zitkala,14,622824,5304721,38,lake,0,0,0,0
38045100,briddle,14,622144,5303482,38,lake,0,0,0,0
38045800,wager,14,620848,5299190,38,lake,0,0,0,0
38046400,flapper,14,622821,5298063,38,lake,0,0,0,0
38048700,unnamed,14,622346,5307850,38,lake,0,0,0,0
38054600,unnamed,14,614782,5273500,38,lake,0,0,0,0
38057800,sphagnum,14,614307,5288347,38,lake,0,0,0,0
38064800,langley,14,606006,5243293,38,lake,0,0,0,0
38072300,astray,14,605405,5306222,38,lake,0,0,0,0
38076100,fools,14,599439,5274459,38,lake,0,0,0,0
38084500,unnamed,14,628958,5311875,38,lake,0,0,0,0
38086000,unnamed,14,598876,5328822,38,lake,0,0,0,0
4020000,unnamed,14,355129,5302214,4,beltrami,0,0,0,0
4041500,unnamed,14,341334,5272160,4,beltrami,0,0,0,0
4042900,unnamed,14,348611,5299959,4,beltrami,0,0,0,0
4048100,unnamed,14,363778,5284761,4,beltrami,0,0,0,0
44024500,unnamed,14,285697,5258714,44,marshall,0,0,0,0
48001700,bass,14,439403,5114357,48,mille lacs,0,0,0,0
48002500,wright,14,438517,5106095,48,mille lacs,0,0,0,0
49006200,unnamed,14,390732,5122307,49,morrison,0,0,0,0
49015100,unnamed,14,387197,5115949,49,morrison,0,0,0,0
49018900,unnamed,14,433877,5110783,49,morrison,0,0,0,0
56008100,unnamed,14,312125,5114182,56,otter tail,0,0,0,0
56008500,unnamed,14,305682,5112993,56,otter tail,0,0,0,0
56010100,unnamed,14,306535,5123526,56,otter tail,0,0,0,0
56010900,unnamed,14,309708,5119631,56,otter tail,0,0,0,0
56018200,unnamed,14,305202,5121071,56,otter tail,0,0,0,0
56023300,unnamed,14,295872,5116175,56,otter tail,0,0,0,0
56032500,unnamed,14,291260,5151822,56,otter tail,0,0,0,0
56046800,unnamed,14,276762,5131612,56,otter tail,0,0,0,0
56053000,unnamed,14,280293,5175738,56,otter tail,0,0,0,0
56054300,unnamed,14,281639,5172776,56,otter tail,0,0,0,0
56055100,pete,14,283302,5171553,56,otter tail,0,0,0,0
56055600,unnamed,14,277199,5169272,56,otter tail,0,0,0,0
56058000,unnamed,14,276844,5174388,56,otter tail,0,0,0,0
56060200,unnamed,14,271936,5115088,56,otter tail,0,0,0,0
56064800,unnamed,14,273985,5122209,56,otter tail,0,0,0,0
56075400,beiningen,14,276086,5160879,56,otter tail,0,0,0,0
56077800,unnamed,14,269373,5178031,56,otter tail,0,0,0,0
56079300,unnamed,14,260740,5117193,56,otter tail,0,0,0,0
56083100,unnamed,14,266339,5125516,56,otter tail,0,0,0,0
56089400,unnamed,14,260934,5155958,56,otter tail,0,0,0,0
56090500,unnamed,14,264834,5153844,56,otter tail,0,0,0,0
56104200,unnamed,14,252326,5161466,56,otter tail,0,0,0,0
56145400,unnamed,14,278588,5138853,56,otter tail,0,0,0,0
56148800,unnamed,14,256633,5148464,56,otter tail,0,0,0,0
56155600,cow,14,273510,5154479,56,otter tail,0,0,0,0
56158000,unnamed,14,261175,5150017,56,otter tail,0,0,0,0
56159900,unnamed,14,254347,5166388,56,otter tail,0,0,0,0
56164600,unnamed,14,287491,5158476,56,otter tail,0,0,0,0
58003200,headquarters,14,540152,5139809,58,pine,0,0,0,0
58004100,west chain,14,533641,5097360,58,pine,0,0,0,0
58004300,south chain,14,534018,5097076,58,pine,0,0,0,0
58006500,unnamed,14,516955,5137931,58,pine,0,0,0,0
58010800,clear,14,507409,5126632,58,pine,0,0,0,0
60012700,unnamed,14,296457,5288506,60,polk,0,0,0,0
60017000,unnamed,14,281946,5287877,60,polk,0,0,0,0
60018700,unnamed,14,276993,5283795,60,polk,0,0,0,0
60027400,unnamed,14,267284,5279012,60,polk,0,0,0,0
60028500,unnamed,14,261124,5275501,60,polk,0,0,0,0
6003000,unnamed,14,240130,5021560,6,big stone,0,0,0,0
60046300,unnamed,14,268929,5280785,60,polk,0,0,0,0
6011300,unnamed,14,233613,5025719,6,big stone,0,0,0,0
61014700,unnamed,14,303300,5048546,61,pope,0,0,0,0
62000500,casey,14,498926,4985462,62,ramsey,0,0,0,0
62005300,zimmerman,14,487168,4984312,62,ramsey,0,0,0,0
69005100,snort,14,588626,5282297,69,saint louis,0,0,0,0
69005200,unnamed,14,589371,5282540,69,saint louis,0,0,0,0
69014000,wigwam,14,580920,5219898,69,saint louis,0,0,0,0
69022800,unnamed,14,565900,5206934,69,saint louis,0,0,0,0
69027200,unnamed,14,569584,5286484,69,saint louis,0,0,0,0
69030400,sprite,14,566726,5307731,69,saint louis,0,0,0,0
69039700,clearwater,14,559787,5202121,69,saint louis,0,0,0,0
69039800,unnamed,14,560716,5202844,69,saint louis,0,0,0,0
69041500,unnamed,14,555073,5240717,69,saint louis,0,0,0,0
69059200,saltport,14,548336,5325800,69,saint louis,0,0,0,0
69059800,unnamed,14,545802,5339058,69,saint louis,0,0,0,0
69060700,knute,14,542372,5343979,69,saint louis,0,0,0,0
69079500,gate,14,523104,5281163,69,saint louis,0,0,0,0
69086200,unnamed,14,511583,5317279,69,saint louis,0,0,0,0
69098700,bird,14,571139,5259816,69,saint louis,0,0,0,0
69108400,unnamed,14,517036,5343369,69,saint louis,0,0,0,0
69109800,unnamed,14,563082,5351240,69,saint louis,0,0,0,0
69110100,unnamed,14,537771,5351986,69,saint louis,0,0,0,0
69113600,unnamed,14,520390,5371325,69,saint louis,0,0,0,0
69117500,unnamed,14,498264,5381098,69,saint louis,0,0,0,0
69127700,unnamed,14,514673,5357592,69,saint louis,0,0,0,0
73009300,pflueger,14,390078,5047410,73,stearns,0,0,0,0
73031200,unnamed,14,413624,5021537,73,stearns,0,0,0,1
73033300,unnamed,14,348535,5057439,73,stearns,0,0,0,0
73044700,unnamed,14,380052,5032492,73,stearns,0,0,0,0
73051200,unnamed,14,382898,5033818,73,stearns,0,0,0,0
73055600,unnamed,14,400561,5040385,73,stearns,0,0,0,0
77015200,unnamed,14,348214,5078531,77,todd,0,0,0,0
82002700,unnamed,14,511072,5004350,82,washington,0,0,0,0
82005800,wojtowicz pond,14,515911,5013846,82,washington,0,0,0,0
86006700,first,14,434424,5016772,86,wright,0,0,0,0
86011700,unnamed,14,425880,5000310,86,wright,0,0,0,0
86024800,unnamed,14,418344,5021048,86,wright,0,0,0,0
9004000,cranberry,14,521442,5146468,9,carlton,0,0,0,0
9004200,kohring,14,524475,5144723,9,carlton,0,0,0,0
9005400,spruce,14,520868,5172057,9,carlton,0,0,0,0
9008200,unnamed,14,543305,5160212,9,carlton,0,0,0,0
9010900,unnamed,14,551584,5144678,9,carlton,0,0,0,0
1023200,johnson,13,446594,5137881,1,aitkin,0,0,0,0
1026000,unnamed,13,478102,5191568,1,aitkin,0,0,0,0
1027800,unnamed,13,442002,5192108,1,aitkin,0,0,0,0
1032500,smith,13,442528,5173355,1,aitkin,0,0,0,0
1033000,unnamed,13,451355,5150750,1,aitkin,0,0,0,0
1036700,unnamed,13,473598,5181222,1,aitkin,0,0,0,0
1039900,unnamed,13,439555,5149208,1,aitkin,0,0,0,0
11004600,marion,13,424649,5188822,11,cass,0,0,0,0
11011500,hoister,13,416857,5197420,11,cass,0,0,0,0
11023500,mud portage,13,394918,5192567,11,cass,0,0,0,0
11044800,unnamed,13,378608,5192776,11,cass,0,0,0,0
11054100,unnamed,13,428322,5214929,11,cass,0,0,0,0
11054700,foot,13,394044,5245955,11,cass,0,0,0,0
11060600,unnamed,13,373485,5173004,11,cass,0,0,0,0
11062900,stump,13,389786,5137442,11,cass,0,0,0,0
11065700,unnamed,13,375708,5161567,11,cass,0,0,0,0
11067700,mink,13,375090,5167442,11,cass,0,0,0,0
11067900,unnamed,13,374172,5166718,11,cass,0,0,0,0
11072300,unnamed,13,434787,5185950,11,cass,0,0,0,0
11080900,current,13,404366,5215569,11,cass,0,0,0,0
11082600,perch,13,376999,5186158,11,cass,0,0,0,0
11084400,unnamed,13,374517,5197761,11,cass,0,0,0,0
11097700,unnamed,13,429022,5196839,11,cass,0,0,0,0
14002500,unnamed,13,256278,5184656,14,clay,0,0,0,0
14021500,baer marsh,13,257497,5192335,14,clay,0,0,0,0
14032400,flickertail prairie,13,243992,5217820,14,clay,0,0,0,0
14037200,wendell house,13,254529,5188083,14,clay,0,0,0,0
15021900,unnamed,13,319484,5226621,15,clearwater,0,0,0,0
15025600,unnamed,13,309380,5229773,15,clearwater,0,0,0,0
15026300,unnamed,13,310412,5239351,15,clearwater,0,0,0,0
15027900,unnamed,13,313353,5235618,15,clearwater,0,0,0,0
15031200,unnamed,13,315422,5226715,15,clearwater,0,0,0,0
15033300,unnamed,13,323185,5232526,15,clearwater,0,0,0,0
16001100,unnamed,13,732612,5316714,16,cook,0,0,0,0
16001600,unnamed,13,718111,5305725,16,cook,0,0,0,0
16002400,olga,13,714853,5317652,16,cook,0,0,0,0
16005100,section fifteen,13,711167,5303942,16,cook,0,0,0,0
16018100,dane,13,687223,5310486,16,cook,0,0,0,0
16018300,ptarmigan,13,688691,5310269,16,cook,0,0,0,0
16029700,unnamed,13,681406,5325608,16,cook,0,0,0,0
16030500,unnamed,13,681746,5323914,16,cook,0,0,0,0
16036400,bulge,13,667530,5295438,16,cook,0,0,0,0
16036700,roast,13,674020,5294120,16,cook,0,0,0,0
16038800,unnamed,13,675645,5315396,16,cook,0,0,0,0
16042200,unnamed,13,671444,5324102,16,cook,0,0,0,0
16047000,anderson,13,662996,5296269,16,cook,0,0,0,0
16048300,wee,13,666174,5302737,16,cook,0,0,0,0
16049300,pagoda,13,663746,5299028,16,cook,0,0,0,0
16058600,east kerfoot,13,665071,5331738,16,cook,0,0,0,0
16077000,unnamed,13,647611,5329591,16,cook,0,0,0,0
16080300,gump,13,654867,5336191,16,cook,0,0,0,0
16085600,unnamed,13,703957,5302443,16,cook,0,0,0,0
18042800,unnamed,13,435234,5167015,18,crow wing,0,0,0,0
18049300,unnamed,13,431937,5137842,18,crow wing,0,0,0,0
18051400,unnamed,13,424770,5144066,18,crow wing,0,0,0,0
18053400,unnamed,13,399828,5129113,18,crow wing,0,0,0,0
18053500,unnamed,13,405736,5136859,18,crow wing,0,0,0,0
18055200,unnamed,13,417456,5145530,18,crow wing,0,0,0,0
18056700,unnamed,13,421392,5161595,18,crow wing,0,0,0,0
18062600,four acre,13,414108,5175208,18,crow wing,0,0,0,0
18070300,unnamed,13,417434,5181846,18,crow wing,0,0,0,0
18070900,unnamed,13,402647,5182005,18,crow wing,0,0,0,0
2012900,eckstrom,13,466251,5023986,2,anoka,0,0,0,0
21013800,unnamed,13,309546,5100647,21,douglas,0,0,0,0
21016800,unnamed,13,300673,5073223,21,douglas,0,0,0,0
25000800,jones,13,528908,4939106,25,goodhue,0,0,0,0
25001000,upper round,13,534033,4937978,25,goodhue,0,0,0,0
26008100,unnamed,13,276500,5105778,26,grant,0,0,0,0
27008200,windsor,13,467706,4979075,27,hennepin,0,0,0,0
27015300,ardmore,13,449826,4986830,27,hennepin,0,0,0,0
27065600,twin,13,473382,4978452,27,hennepin,0,0,0,0
29004000,unnamed,13,366609,5207420,29,hubbard,0,0,0,0
29004200,unnamed,13,371368,5208473,29,hubbard,0,0,0,0
29030500,smith,13,340540,5252468,29,hubbard,0,0,0,0
29053100,unnamed,13,344741,5223313,29,hubbard,0,0,0,0
30026700,mimi pool,13,464412,5063239,30,isanti,0,0,0,0
31001400,unnamed,13,491648,5223246,31,itasca,0,0,0,0
31006100,unnamed,13,494183,5277616,31,itasca,0,0,0,0
31012900,unnamed,13,476564,5265633,31,itasca,0,0,0,0
31013800,unnamed,13,479413,5259187,31,itasca,0,0,0,0
31017200,unnamed,13,478750,5302645,31,itasca,0,0,0,0
31028200,unnamed,13,467655,5275221,31,itasca,0,0,0,0
31031400,duck,13,469163,5293486,31,itasca,0,0,0,0
31045700,muskrat,13,461503,5274106,31,itasca,0,0,0,0
31047000,unnamed,13,465352,5272619,31,itasca,0,0,0,0
31047700,silver,13,460965,5270829,31,itasca,0,0,0,0
31048300,tubby,13,463632,5268959,31,itasca,0,0,0,0
3105800,unnamed,13,307755,5206928,3,becker,0,0,0,0
31058400,perch,13,451444,5242959,31,itasca,0,0,0,0
31059900,little bear,13,453423,5253382,31,itasca,0,0,0,0
3106000,unnamed,13,304523,5211254,3,becker,0,0,0,0
31060300,lucky,13,453487,5252825,31,itasca,0,0,0,0
31061900,butterfinger,13,452849,5264118,31,itasca,0,0,0,0
31063500,little wolf,13,454085,5258485,31,itasca,0,0,0,0
31063800,beaver,13,450486,5258319,31,itasca,0,0,0,0
31069700,duck,13,450686,5278917,31,itasca,0,0,0,0
31076300,crippled deer,13,444908,5283246,31,itasca,0,0,0,0
31084700,unnamed,13,423544,5297660,31,itasca,0,0,0,0
31085900,wart,13,413719,5269882,31,itasca,0,0,0,0
31090900,unnamed,13,412759,5289095,31,itasca,0,0,0,0
34036500,unnamed,13,357579,5021599,34,kandiyohi,0,0,0,0
34047200,unnamed,13,324363,5030472,34,kandiyohi,0,0,0,0
38001600,kowalski,13,644176,5263996,38,lake,0,0,0,0
38003900,unnamed,13,646241,5285086,38,lake,0,0,0,0
38011500,your,13,640344,5323248,38,lake,0,0,0,0
38011600,my,13,640964,5323363,38,lake,0,0,0,0
38019200,bushman,13,645946,5328099,38,lake,0,0,0,0
38023000,nicado,13,630678,5246742,38,lake,0,0,0,0
38025700,crosscut,13,630666,5273652,38,lake,0,0,0,0
38033900,ham,13,631775,5310478,38,lake,0,0,0,0
38035300,redface,13,631738,5323888,38,lake,0,0,0,0
38036300,balmy,13,637382,5321020,38,lake,0,0,0,0
38045400,hush,13,623152,5302813,38,lake,0,0,0,0
38046800,sable,13,627891,5314098,38,lake,0,0,0,0
38050600,swing,13,624405,5319186,38,lake,0,0,0,0
38051700,unnamed,13,621430,5316207,38,lake,0,0,0,0
38059500,unnamed,13,618262,5299069,38,lake,0,0,0,0
38061800,acorn,13,610090,5321388,38,lake,0,0,0,0
38067700,eikala,13,606013,5280711,38,lake,0,0,0,0
38071100,wedge,13,605327,5311968,38,lake,0,0,0,0
38073900,pea soup,13,599924,5310915,38,lake,0,0,0,0
38074300,black,13,594978,5227269,38,lake,0,0,0,0
38077200,jackpot,13,599944,5279909,38,lake,0,0,0,0
38080700,unnamed,13,593633,5338471,38,lake,0,0,0,0
38087700,unnamed,13,647291,5317732,38,lake,0,0,0,0
4038200,unnamed,13,342928,5270422,4,beltrami,0,0,0,0
4047000,gunner,13,342151,5303776,4,beltrami,0,0,0,0
44057300,peabody,13,296182,5240213,44,marshall,0,0,0,0
49004400,johnson,13,388866,5107045,49,morrison,0,0,0,0
5002500,unnamed,13,415821,5047422,5,benton,0,0,0,0
51014100,irruption wma,13,294738,4871983,51,murray,0,0,0,0
56011700,unnamed,13,315209,5156593,56,otter tail,0,0,0,0
56026600,unnamed,13,293323,5113995,56,otter tail,0,0,0,0
56028100,unnamed,13,294602,5110022,56,otter tail,0,0,0,0
56037300,unnamed,13,286108,5110649,56,otter tail,0,0,0,0
56049100,unnamed,13,277759,5153234,56,otter tail,0,0,0,0
56050500,unnamed,13,282324,5164867,56,otter tail,0,0,0,0
56058600,unnamed,13,272122,5119324,56,otter tail,0,0,0,0
56063800,unnamed,13,271482,5124775,56,otter tail,0,0,0,0
56074400,unnamed,13,273682,5149812,56,otter tail,0,0,0,0
56081600,unnamed,13,266372,5128806,56,otter tail,0,0,0,0
56113600,unnamed,13,271044,5142875,56,otter tail,0,0,0,0
56114600,unnamed,13,280205,5160427,56,otter tail,0,0,0,0
56124900,unnamed,13,297874,5113635,56,otter tail,0,0,0,0
56144500,unnamed,13,286245,5136339,56,otter tail,0,0,0,0
56157300,unnamed,13,262926,5151072,56,otter tail,0,0,0,0
56160400,unnamed,13,257236,5162119,56,otter tail,0,0,0,0
56165000,unnamed,13,289843,5176589,56,otter tail,0,0,0,0
56168200,unnamed,13,295231,5112861,56,otter tail,0,0,0,0
58000300,billy's,13,545312,5100223,58,pine,0,0,0,0
58009500,unnamed,13,506343,5108292,58,pine,0,0,0,0
58015200,unnamed,13,543404,5118060,58,pine,0,0,0,0
58015500,unnamed,13,517929,5115746,58,pine,0,0,0,0
58022900,unnamed,13,503948,5117119,58,pine,0,0,0,0
60001100,unnamed,13,300575,5264595,60,polk,0,0,0,0
60012300,unnamed,13,293886,5291432,60,polk,0,0,0,0
6031700,unnamed,13,227340,5042747,6,big stone,0,0,0,0
61005000,unnamed,13,319612,5047165,61,pope,0,0,0,0
61005800,unnamed,13,320858,5058402,61,pope,0,0,0,0
61008500,unnamed,13,310224,5037017,61,pope,0,0,0,0
61011900,unnamed,13,306624,5065253,61,pope,0,0,0,0
61022000,unnamed,13,331106,5040089,61,pope,0,0,0,0
61027000,unnamed,13,303614,5036181,61,pope,0,0,0,0
61040400,unnamed,13,299884,5056699,61,pope,0,0,0,0
66000900,unnamed,13,468437,4901378,66,rice,0,0,0,0
69004300,bundle,13,583299,5251704,69,saint louis,0,0,0,0
69018800,repose,13,573760,5315264,69,saint louis,0,0,0,0
69047200,deposit,13,557138,5351976,69,saint louis,0,0,0,0
69104300,unnamed,13,560196,5327534,69,saint louis,0,0,0,0
69108100,unnamed,13,545007,5343047,69,saint louis,0,0,0,0
69108800,unnamed,13,509891,5340541,69,saint louis,0,0,0,0
69114100,unnamed,13,525748,5360455,69,saint louis,0,0,0,0
69115500,unnamed,13,514485,5369928,69,saint louis,0,0,0,0
71001100,unnamed,13,457763,5020043,71,sherburne,0,0,0,0
71006200,beaudry,13,441606,5021938,71,sherburne,0,0,0,0
73000800,hulbert,13,411765,5025606,73,stearns,0,0,0,0
73005300,unnamed,13,398241,5036560,73,stearns,0,0,0,0
73007700,unnamed,13,392012,5050226,73,stearns,0,0,0,0
73014600,unnamed,13,373407,5028078,73,stearns,0,0,0,0
73023800,unnamed,13,361595,5057983,73,stearns,0,0,0,0
73030700,unnamed,13,383606,5046054,73,stearns,0,0,0,0
73031700,unnamed,13,397498,5036460,73,stearns,0,0,0,0
73054800,unnamed,13,362272,5030837,73,stearns,0,0,0,0
75003900,unnamed,13,281573,5057814,75,stevens,0,0,0,0
80003500,unnamed,13,336110,5182960,80,wadena,0,0,0,0
82007900,elwell,13,507977,5012881,82,washington,0,0,0,0
82013200,wood pile,13,507615,4990545,82,washington,0,0,0,0
82031800,unnamed,13,507261,4996690,82,washington,0,0,0,0
86014400,unnamed,13,427742,5017603,86,wright,0,0,0,0
86016600,unnamed,13,422139,5023411,86,wright,0,0,0,0
86040200,unnamed,13,405165,5011356,86,wright,0,0,0,0
86047900,unnamed,13,402183,5007256,86,wright,0,0,0,0
